timestamp,path,service
2023-08-07T01:20:07.416849+00,/,1
2023-08-07T01:20:29.361628+00,/getAppData,1
2023-08-07T01:20:39.127175+00,/getAppData,9676
2023-08-07T01:25:07.343224+00,/,1
2023-08-07T01:30:07.329488+00,/,1
2023-08-07T01:35:07.254437+00,/,1
2023-08-07T01:40:07.326902+00,/,6
2023-08-07T01:45:07.269122+00,/,1
2023-08-07T01:50:07.226112+00,/,1
2023-08-07T01:55:07.259901+00,/,1
2023-08-07T02:00:07.245691+00,/,1
2023-08-07T02:05:07.308878+00,/,1
2023-08-07T02:08:05.970921+00,/giveHighFive,1
2023-08-07T02:08:15.090690+00,/giveHighFive,9015
2023-08-07T02:08:15.264169+00,/getAppData,3
2023-08-07T02:08:16.390968+00,/getAppData,1040
2023-08-07T02:10:07.356648+00,/,1
2023-08-07T02:15:07.327793+00,/,1
2023-08-07T02:20:07.351987+00,/,1
2023-08-07T02:25:07.335790+00,/,1
2023-08-07T02:30:07.298214+00,/,1
2023-08-07T02:35:07.237012+00,/,1
2023-08-07T02:40:07.318513+00,/,2
2023-08-07T02:45:07.269361+00,/,1
2023-08-07T02:50:07.288506+00,/,4
2023-08-07T02:55:07.261918+00,/,1
2023-08-07T03:00:07.273253+00,/,1
2023-08-07T03:05:07.283047+00,/,1
2023-08-07T03:10:07.289694+00,/,1
2023-08-07T03:15:07.315339+00,/,1
2023-08-07T03:20:07.290320+00,/,1
2023-08-07T03:25:07.265540+00,/,1
2023-08-07T03:30:07.272999+00,/,1
2023-08-07T03:30:44.146632+00,/getAppData,1
2023-08-07T03:30:53.873333+00,/getAppData,9636
2023-08-07T03:35:07.328952+00,/,1
2023-08-07T03:40:07.353426+00,/,1
2023-08-07T03:45:07.264947+00,/,2
2023-08-07T03:50:07.301220+00,/,1
2023-08-07T03:55:07.311586+00,/,1
2023-08-07T04:00:07.341035+00,/,1
2023-08-07T04:05:07.312276+00,/,1
2023-08-07T04:10:07.279100+00,/,1
2023-08-07T04:15:07.281476+00,/,1
2023-08-07T04:20:07.397462+00,/,1
2023-08-07T04:25:07.304630+00,/,1
2023-08-07T04:30:07.331881+00,/,1
2023-08-07T04:35:07.281462+00,/,1
2023-08-07T04:40:07.265531+00,/,1
2023-08-07T04:45:07.294414+00,/,2
2023-08-07T04:50:07.301471+00,/,1
2023-08-07T04:55:07.342203+00,/,1
2023-08-07T05:00:07.291530+00,/,1
2023-08-07T05:05:07.315100+00,/,1
2023-08-07T05:10:07.306731+00,/,1
2023-08-07T05:15:07.300227+00,/,1
2023-08-07T05:20:07.293988+00,/,1
2023-08-07T05:25:07.323737+00,/,1
2023-08-07T05:30:07.377130+00,/,1
2023-08-07T05:35:07.257211+00,/,1
2023-08-07T05:40:07.351399+00,/,1
2023-08-07T05:45:07.261711+00,/,1
2023-08-07T05:50:07.323663+00,/,1
2023-08-07T05:55:07.326134+00,/,1
2023-08-07T06:00:07.296874+00,/,2
2023-08-07T06:05:07.302311+00,/,1
2023-08-07T06:10:07.301319+00,/,1
2023-08-07T06:15:07.354025+00,/,1
2023-08-07T06:20:07.312594+00,/,1
2023-08-07T06:25:07.331533+00,/,1
2023-08-07T06:30:07.310423+00,/,1
2023-08-07T06:35:07.326670+00,/,1
2023-08-07T06:40:07.290431+00,/,1
2023-08-07T06:45:07.344483+00,/,1
2023-08-07T06:50:07.326729+00,/,1
2023-08-07T06:55:07.311757+00,/,1
2023-08-07T07:00:07.184885+00,/,1
2023-08-07T07:05:07.293759+00,/,5
2023-08-07T07:10:07.344841+00,/,1
2023-08-07T07:15:07.286820+00,/,4
2023-08-07T07:20:07.286888+00,/,1
2023-08-07T07:25:07.271298+00,/,1
2023-08-07T07:30:07.315843+00,/,1
2023-08-07T07:35:07.371310+00,/,1
2023-08-07T07:40:07.300016+00,/,1
2023-08-07T07:45:07.310011+00,/,1
2023-08-07T07:50:07.246067+00,/,1
2023-08-07T07:55:07.263091+00,/,1
2023-08-07T08:00:07.285975+00,/,1
2023-08-07T08:05:07.312833+00,/,1
2023-08-07T08:10:07.279981+00,/,1
2023-08-07T08:15:07.301150+00,/,1
2023-08-07T08:20:07.255073+00,/,1
2023-08-07T08:25:07.329248+00,/,4
2023-08-07T08:30:07.342111+00,/,1
2023-08-07T08:35:07.308553+00,/,1
2023-08-07T08:40:07.300797+00,/,1
2023-08-07T08:45:07.287184+00,/,1
2023-08-07T08:50:07.318351+00,/,1
2023-08-07T08:55:07.324168+00,/,1
2023-08-07T09:00:07.328059+00,/,2
2023-08-07T09:05:07.277079+00,/,2
2023-08-07T09:10:07.359252+00,/,1
2023-08-07T09:15:07.280443+00,/,1
2023-08-07T09:20:07.327980+00,/,1
2023-08-07T09:25:07.377268+00,/,1
2023-08-07T09:30:07.305770+00,/,1
2023-08-07T09:35:07.314596+00,/,1
2023-08-07T09:40:07.362104+00,/,1
2023-08-07T09:45:07.275873+00,/,1
2023-08-07T09:50:07.265278+00,/,1
2023-08-07T09:55:07.263657+00,/,1
2023-08-07T10:00:07.275789+00,/,1
2023-08-07T10:05:07.278137+00,/,1
2023-08-07T10:10:07.314165+00,/,1
2023-08-07T10:15:07.270931+00,/,1
2023-08-07T10:20:07.357593+00,/,1
2023-08-07T10:25:07.359562+00,/,1
2023-08-07T10:30:07.334114+00,/,1
2023-08-07T10:35:07.329696+00,/,1
2023-08-07T10:40:07.354857+00,/,1
2023-08-07T10:45:07.415991+00,/,1
2023-08-07T10:50:07.298602+00,/,1
2023-08-07T10:55:07.381728+00,/,1
2023-08-07T11:00:07.361092+00,/,1
2023-08-07T11:05:07.353675+00,/,1
2023-08-07T11:10:07.292433+00,/,1
2023-08-07T11:15:07.417063+00,/,2
2023-08-07T11:20:07.355690+00,/,1
2023-08-07T11:25:07.313587+00,/,1
2023-08-07T11:30:07.390609+00,/,1
2023-08-07T11:32:01.041925+00,/toggleScore,0
2023-08-07T11:32:12.545225+00,/toggleScore,11397
2023-08-07T11:32:12.673578+00,/getAppData,0
2023-08-07T11:32:13.653484+00,/getAppData,867
2023-08-07T11:35:07.308793+00,/,1
2023-08-07T11:40:07.345394+00,/,1
2023-08-07T11:45:07.360340+00,/,1
2023-08-07T11:50:07.355008+00,/,1
2023-08-07T11:55:07.361686+00,/,1
2023-08-07T12:00:07.258757+00,/,1
2023-08-07T12:05:07.375180+00,/,1
2023-08-07T12:10:07.344799+00,/,1
2023-08-07T12:15:07.359339+00,/,1
2023-08-07T12:20:07.317206+00,/,1
2023-08-07T12:25:07.348051+00,/,1
2023-08-07T12:30:07.351337+00,/,1
2023-08-07T12:35:07.319877+00,/,3
2023-08-07T12:40:07.346917+00,/,1
2023-08-07T12:45:07.280238+00,/,1
2023-08-07T12:50:07.391127+00,/,1
2023-08-07T12:54:01.177880+00,/getAppData,1
2023-08-07T12:54:11.262753+00,/getAppData,10003
2023-08-07T12:54:12.539078+00,/toggleScore,1
2023-08-07T12:54:13.631942+00,/toggleScore,979
2023-08-07T12:54:13.734021+00,/getAppData,1
2023-08-07T12:54:15.190987+00,/getAppData,1309
2023-08-07T12:55:07.365512+00,/,1
2023-08-07T12:59:57.813664+00,/toggleScore,1
2023-08-07T12:59:58.502350+00,/toggleScore,605
2023-08-07T12:59:58.641507+00,/getAppData,1
2023-08-07T12:59:59.547903+00,/getAppData,774
2023-08-07T13:00:07.280228+00,/,1
2023-08-07T13:00:26.865954+00,/giveHighFive,1
2023-08-07T13:00:27.458402+00,/giveHighFive,426
2023-08-07T13:00:27.567661+00,/getAppData,0
2023-08-07T13:00:29.141281+00,/getAppData,1489
2023-08-07T13:05:07.344574+00,/,2
2023-08-07T13:06:24.477991+00,/getAppData,1
2023-08-07T13:06:26.115291+00,/getAppData,944
2023-08-07T13:10:07.281218+00,/,1
2023-08-07T13:15:07.354895+00,/,1
2023-08-07T13:20:07.361506+00,/,5
2023-08-07T13:22:21.715374+00,/getAppData,1
2023-08-07T13:22:21.926333+00,/getAppData,1
2023-08-07T13:22:22.928804+00,/getAppData,1176
2023-08-07T13:22:22.957230+00,/getAppData,996
2023-08-07T13:22:24.869124+00,/toggleScore,1
2023-08-07T13:22:25.422047+00,/toggleScore,526
2023-08-07T13:22:26.631993+00,/getAppData,1143
2023-08-07T13:22:43.501604+00,/giveHighFive,2
2023-08-07T13:22:43.951251+00,/giveHighFive,414
2023-08-07T13:22:44.125822+00,/getAppData,1
2023-08-07T13:22:45.408832+00,/getAppData,1231
2023-08-07T13:25:07.340013+00,/,1
2023-08-07T13:30:07.308975+00,/,5
2023-08-07T13:35:07.377670+00,/,1
2023-08-07T13:40:07.383066+00,/,5
2023-08-07T13:45:07.335597+00,/,1
2023-08-07T13:50:07.355467+00,/,1
2023-08-07T13:50:53.449455+00,/getAppData,1
2023-08-07T13:50:54.439955+00,/getAppData,957
2023-08-07T13:50:57.847497+00,/logout,1
2023-08-07T13:50:58.308745+00,/logout,75
2023-08-07T13:51:20.551013+00,/giveHighFive,1
2023-08-07T13:51:20.969637+00,/giveHighFive,376
2023-08-07T13:51:21.032918+00,/getAppData,1
2023-08-07T13:51:22.185934+00,/getAppData,1105
2023-08-07T13:55:07.339390+00,/,1
2023-08-07T14:00:07.353170+00,/,1
2023-08-07T14:05:07.310249+00,/,1
2023-08-07T14:10:07.364645+00,/,2
2023-08-07T14:15:07.306722+00,/,1
2023-08-07T14:20:07.364782+00,/,1
2023-08-07T14:25:07.342405+00,/,1
2023-08-07T14:30:07.371790+00,/,1
2023-08-07T14:35:05.362574+00,/toggleScore,1
2023-08-07T14:35:07.275997+00,/,1
2023-08-07T14:35:15.897516+00,/toggleScore,10367
2023-08-07T14:35:17.214021+00,/getAppData,1
2023-08-07T14:35:18.481940+00,/getAppData,1128
2023-08-07T14:40:07.326088+00,/,1
2023-08-07T14:45:07.317882+00,/,1
2023-08-07T14:50:07.326444+00,/,1
2023-08-07T14:55:07.365427+00,/,1
2023-08-07T15:00:07.344762+00,/,1
2023-08-07T15:05:07.299426+00,/,1
2023-08-07T15:10:07.341855+00,/,1
2023-08-07T15:15:07.270916+00,/,1
2023-08-07T15:20:07.343757+00,/,1
2023-08-07T15:25:07.353029+00,/,1
2023-08-07T15:30:07.286407+00,/,1
2023-08-07T15:35:07.367516+00,/,1
2023-08-07T15:40:07.258620+00,/,1
2023-08-07T15:45:07.316262+00,/,1
2023-08-07T15:50:07.310188+00,/,1
2023-08-07T15:55:07.307230+00,/,1
2023-08-07T16:00:07.344420+00,/,1
2023-08-07T16:05:07.206033+00,/,1
2023-08-07T16:10:07.318660+00,/,1
2023-08-07T16:15:07.350138+00,/,1
2023-08-07T16:20:07.314746+00,/,1
2023-08-07T16:25:07.312378+00,/,1
2023-08-07T16:25:51.385312+00,/getAppData,1
2023-08-07T16:26:01.066672+00,/getAppData,9596
2023-08-07T16:26:03.729902+00,/toggleScore,0
2023-08-07T16:26:04.323320+00,/toggleScore,487
2023-08-07T16:26:04.429841+00,/getAppData,1
2023-08-07T16:26:05.422736+00,/getAppData,911
2023-08-07T16:29:11.497100+00,/giveHighFive,1
2023-08-07T16:29:12.107167+00,/giveHighFive,525
2023-08-07T16:29:12.576386+00,/getAppData,1
2023-08-07T16:29:13.487847+00,/getAppData,829
2023-08-07T16:30:07.268083+00,/,1
2023-08-07T16:31:49.114640+00,/toggleScore,1
2023-08-07T16:31:49.657760+00,/toggleScore,454
2023-08-07T16:31:50.278131+00,/getAppData,1
2023-08-07T16:31:51.081426+00,/getAppData,719
2023-08-07T16:31:51.901439+00,/toggleScore,560
2023-08-07T16:31:53.242507+00,/getAppData,929
2023-08-07T16:35:07.282977+00,/,1
2023-08-07T16:40:07.346026+00,/,1
2023-08-07T16:45:07.330368+00,/,1
2023-08-07T16:50:07.399530+00,/,1
2023-08-07T16:55:07.322239+00,/,1
2023-08-07T17:00:07.374892+00,/,1
2023-08-07T17:05:07.289569+00,/,1
2023-08-07T17:10:07.312320+00,/,1
2023-08-07T17:15:07.317753+00,/,1
2023-08-07T17:20:07.310738+00,/,1
2023-08-07T17:25:07.375683+00,/,1
2023-08-07T17:30:07.306945+00,/,1
2023-08-07T17:35:07.337121+00,/,1
2023-08-07T17:40:07.299998+00,/,1
2023-08-07T17:45:07.308815+00,/,1
2023-08-07T17:50:07.381223+00,/,1
2023-08-07T17:55:07.286696+00,/,1
2023-08-07T18:00:07.336047+00,/,1
2023-08-07T18:05:07.315909+00,/,1
2023-08-07T18:10:07.338260+00,/,1
2023-08-07T18:15:07.319955+00,/,1
2023-08-07T18:20:07.289547+00,/,1
2023-08-07T18:25:07.334917+00,/,1
2023-08-07T18:28:11.905593+00,/getAppData,1
2023-08-07T18:28:21.344974+00,/getAppData,9341
2023-08-07T18:28:31.658385+00,/setMiwProgress,0
2023-08-07T18:28:32.412871+00,/setMiwProgress,418
2023-08-07T18:28:32.595513+00,/getAppData,1
2023-08-07T18:28:33.664262+00,/getAppData,960
2023-08-07T18:28:59.194926+00,/giveHighFive,0
2023-08-07T18:28:59.923028+00,/giveHighFive,419
2023-08-07T18:29:00.198510+00,/getAppData,0
2023-08-07T18:29:01.126910+00,/getAppData,824
2023-08-07T18:30:07.363772+00,/,1
2023-08-07T18:35:07.297940+00,/,1
2023-08-07T18:40:07.347202+00,/,1
2023-08-07T18:45:07.388453+00,/,1
2023-08-07T18:50:07.358433+00,/,1
2023-08-07T18:55:07.554007+00,/,1
2023-08-07T19:00:07.285074+00,/,1
2023-08-07T19:00:49.464367+00,/toggleScore,1
2023-08-07T19:00:57.186970+00,/toggleScore,7623
2023-08-07T19:00:57.648711+00,/getAppData,0
2023-08-07T19:00:58.841595+00,/getAppData,1088
2023-08-07T19:05:07.344215+00,/,1
2023-08-07T19:10:07.278572+00,/,1
2023-08-07T19:15:07.359088+00,/,1
2023-08-07T19:20:07.362124+00,/,2
2023-08-07T19:25:07.389141+00,/,1
2023-08-07T19:30:07.368995+00,/,1
2023-08-07T19:35:07.258493+00,/,1
2023-08-07T19:40:07.345251+00,/,1
2023-08-07T19:45:07.392356+00,/,1
2023-08-07T19:50:07.275257+00,/,1
2023-08-07T19:55:07.315419+00,/,1
2023-08-07T20:00:07.345463+00,/,1
2023-08-07T20:05:07.356120+00,/,1
2023-08-07T20:10:07.354199+00,/,1
2023-08-07T20:15:07.293546+00,/,1
2023-08-07T20:20:07.349125+00,/,7
2023-08-07T20:25:07.287537+00,/,2
2023-08-07T20:30:07.306319+00,/,1
2023-08-07T20:35:07.333431+00,/,1
2023-08-07T20:40:07.340882+00,/,2
2023-08-07T20:45:07.339419+00,/,1
2023-08-07T20:48:22.230290+00,/getAppData,1
2023-08-07T20:48:32.037654+00,/getAppData,9723
2023-08-07T20:50:07.369091+00,/,1
2023-08-07T20:55:07.315980+00,/,2
2023-08-07T20:56:19.376038+00,/getAppData,1
2023-08-07T20:56:20.421290+00,/getAppData,1003
2023-08-07T20:56:21.155448+00,/getAppData,907
2023-08-07T20:56:22.370831+00,/setMiwProgress,1
2023-08-07T20:56:23.062626+00,/setMiwProgress,636
2023-08-07T20:56:24.222795+00,/getAppData,1024
2023-08-07T20:56:28.468156+00,/toggleScore,1
2023-08-07T20:56:28.896918+00,/toggleScore,398
2023-08-07T20:56:28.967494+00,/getAppData,1
2023-08-07T20:56:30.066761+00,/getAppData,1060
2023-08-07T21:00:07.339616+00,/,1
2023-08-07T21:05:07.342894+00,/,1
2023-08-07T21:10:07.310751+00,/,1
2023-08-07T21:15:07.351381+00,/,1
2023-08-07T21:19:18.788089+00,/toggleScore,1
2023-08-07T21:19:19.261391+00,/toggleScore,367
2023-08-07T21:19:19.395112+00,/getAppData,1
2023-08-07T21:19:20.698142+00,/toggleScore,510
2023-08-07T21:19:20.740595+00,/getAppData,1233
2023-08-07T21:19:21.718031+00,/getAppData,868
2023-08-07T21:20:07.373376+00,/,1
2023-08-07T21:25:07.336612+00,/,1
2023-08-07T21:30:07.281896+00,/,1
2023-08-07T21:35:07.308597+00,/,1
2023-08-07T21:40:07.369502+00,/,2
2023-08-07T21:45:07.378965+00,/,1
2023-08-07T21:50:07.380697+00,/,1
2023-08-07T21:55:07.346437+00,/,1
2023-08-07T22:00:07.326990+00,/,1
2023-08-07T22:05:07.302312+00,/,1
2023-08-07T22:10:07.367303+00,/,1
2023-08-07T22:15:07.317662+00,/,1
2023-08-07T22:20:07.308065+00,/,1
2023-08-07T22:25:07.340359+00,/,1
2023-08-07T22:30:07.287669+00,/,1
2023-08-07T22:35:07.338655+00,/,1
2023-08-07T22:40:07.327328+00,/,1
2023-08-07T22:45:07.285878+00,/,1
2023-08-07T22:50:07.309328+00,/,1
2023-08-07T22:55:07.328273+00,/,2
2023-08-07T23:00:07.317327+00,/,1
2023-08-07T23:05:07.363483+00,/,1
2023-08-07T23:10:07.292773+00,/,1
2023-08-07T23:15:07.305549+00,/,1
2023-08-07T23:20:07.288367+00,/,1
2023-08-07T23:25:07.324004+00,/,1
2023-08-07T23:30:07.405011+00,/,1
2023-08-07T23:35:07.348111+00,/,1
2023-08-07T23:40:07.332272+00,/,1
2023-08-07T23:45:08.498410+00,/,1
2023-08-07T23:50:07.341367+00,/,1
2023-08-07T23:55:07.291713+00,/,1
2023-08-08T00:00:07.288584+00,/,1
2023-08-08T00:05:07.547046+00,/,2
2023-08-08T00:10:07.334529+00,/,1
2023-08-08T00:15:07.379705+00,/,1
2023-08-08T00:20:07.336843+00,/,1
2023-08-08T00:25:07.317158+00,/,1
2023-08-08T00:30:07.299270+00,/,1
2023-08-08T00:35:07.343842+00,/,1
2023-08-08T00:40:07.321841+00,/,1
2023-08-08T00:45:07.404345+00,/,1
2023-08-08T00:50:07.273869+00,/,1
2023-08-08T00:55:07.305104+00,/,1
2023-08-08T01:00:07.365275+00,/,1
2023-08-08T01:05:07.280086+00,/,1
2023-08-08T01:10:07.338324+00,/,1
2023-08-08T01:15:07.314399+00,/,1
2023-08-08T01:20:07.327308+00,/,1
2023-08-08T01:25:07.319397+00,/,1
2023-08-08T01:30:07.383139+00,/,1
2023-08-08T01:35:07.233883+00,/,1
2023-08-08T01:40:07.367071+00,/,1
2023-08-08T01:45:07.328435+00,/,1
2023-08-08T01:50:07.368503+00,/,1
2023-08-08T01:55:07.311807+00,/,1
2023-08-08T01:57:17.633927+00,/getAppData,1
2023-08-08T01:57:27.155656+00,/getAppData,9447
2023-08-08T01:57:43.860651+00,/giveHighFive,1
2023-08-08T01:57:44.454953+00,/giveHighFive,505
2023-08-08T01:57:44.731764+00,/getAppData,1
2023-08-08T01:57:45.711493+00,/getAppData,914
2023-08-08T01:57:57.227111+00,/toggleScore,1
2023-08-08T01:57:57.790962+00,/toggleScore,509
2023-08-08T01:57:58.030359+00,/getAppData,1
2023-08-08T01:57:58.931997+00,/getAppData,842
2023-08-08T02:00:07.338782+00,/,1
2023-08-08T02:05:07.304370+00,/,1
2023-08-08T02:10:07.297659+00,/,1
2023-08-08T02:15:07.322084+00,/,1
2023-08-08T02:20:07.361753+00,/,1
2023-08-08T02:25:07.365157+00,/,1
2023-08-08T02:30:07.343689+00,/,1
2023-08-08T02:35:07.296540+00,/,1
2023-08-08T02:40:07.274090+00,/,1
2023-08-08T02:45:07.289335+00,/,1
2023-08-08T02:50:07.279805+00,/,1
2023-08-08T02:55:07.341884+00,/,1
2023-08-08T03:00:07.352304+00,/,1
2023-08-08T03:05:07.373880+00,/,1
2023-08-08T03:10:07.357543+00,/,1
2023-08-08T03:11:15.464145+00,/getAppData,1
2023-08-08T03:11:29.139750+00,/getAppData,13593
2023-08-08T03:12:33.143823+00,/toggleScore,1
2023-08-08T03:12:33.850130+00,/toggleScore,614
2023-08-08T03:12:33.914493+00,/getAppData,1
2023-08-08T03:12:34.344841+00,/toggleScore,851
2023-08-08T03:12:35.159280+00,/getAppData,1198
2023-08-08T03:12:35.283401+00,/getAppData,846
2023-08-08T03:12:36.251590+00,/setMiwProgress,0
2023-08-08T03:12:36.621023+00,/setMiwProgress,312
2023-08-08T03:12:38.386130+00,/getAppData,1665
2023-08-08T03:15:07.318828+00,/,1
2023-08-08T03:17:20.777250+00,/getAppData,1
2023-08-08T03:17:21.774397+00,/getAppData,956
2023-08-08T03:17:23.352036+00,/toggleScore,1
2023-08-08T03:17:23.886972+00,/toggleScore,491
2023-08-08T03:17:24.879797+00,/toggleScore,525
2023-08-08T03:17:25.265013+00,/getAppData,1294
2023-08-08T03:17:25.872268+00,/getAppData,890
2023-08-08T03:17:31.918866+00,/toggleScore,1
2023-08-08T03:17:32.423098+00,/toggleScore,400
2023-08-08T03:17:32.495389+00,/getAppData,2
2023-08-08T03:17:33.509517+00,/getAppData,976
2023-08-08T03:17:34.138475+00,/toggleScore,515
2023-08-08T03:17:35.041808+00,/getAppData,842
2023-08-08T03:17:44.205100+00,/giveHighFive,1
2023-08-08T03:17:44.635844+00,/giveHighFive,391
2023-08-08T03:17:44.746162+00,/getAppData,1
2023-08-08T03:17:45.722086+00,/getAppData,938
2023-08-08T03:20:07.298064+00,/,1
2023-08-08T03:25:07.319870+00,/,1
2023-08-08T03:30:07.294429+00,/,1
2023-08-08T03:35:07.310893+00,/,1
2023-08-08T03:39:50.831299+00,/toggleScore,1
2023-08-08T03:39:51.380040+00,/toggleScore,473
2023-08-08T03:39:51.774919+00,/getAppData,1
2023-08-08T03:39:52.620803+00,/getAppData,755
2023-08-08T03:39:55.068397+00,/toggleScore,470
2023-08-08T03:39:56.350266+00,/getAppData,922
2023-08-08T03:40:07.354311+00,/,1
2023-08-08T03:45:07.315913+00,/,1
2023-08-08T03:50:07.347220+00,/,1
2023-08-08T03:55:07.385122+00,/,1
2023-08-08T04:00:07.357189+00,/,1
2023-08-08T04:05:07.297182+00,/,1
2023-08-08T04:10:07.256431+00,/,1
2023-08-08T04:15:07.349833+00,/,1
2023-08-08T04:20:07.328738+00,/,1
2023-08-08T04:25:07.315760+00,/,2
2023-08-08T04:30:07.229021+00,/,1
2023-08-08T04:35:07.312799+00,/,1
2023-08-08T04:40:07.349692+00,/,1
2023-08-08T04:45:07.308948+00,/,1
2023-08-08T04:50:07.307060+00,/,1
2023-08-08T04:55:07.312066+00,/,1
2023-08-08T05:00:07.303748+00,/,1
2023-08-08T05:05:07.319142+00,/,2
2023-08-08T05:10:07.286008+00,/,1
2023-08-08T05:15:07.302253+00,/,1
2023-08-08T05:17:45.744759+00,/giveHighFive,1
2023-08-08T05:17:54.356405+00,/giveHighFive,8501
2023-08-08T05:17:54.485804+00,/getAppData,1
2023-08-08T05:17:55.635968+00,/getAppData,1043
2023-08-08T05:20:07.302170+00,/,1
2023-08-08T05:25:07.327888+00,/,1
2023-08-08T05:30:07.326562+00,/,1
2023-08-08T05:35:07.332318+00,/,1
2023-08-08T05:40:07.276682+00,/,1
2023-08-08T05:45:07.307292+00,/,1
2023-08-08T05:50:07.289385+00,/,1
2023-08-08T05:55:07.332247+00,/,1
2023-08-08T06:00:07.320169+00,/,1
2023-08-08T06:05:07.309938+00,/,1
2023-08-08T06:10:07.324322+00,/,1
2023-08-08T06:15:07.318711+00,/,1
2023-08-08T06:20:07.304521+00,/,1
2023-08-08T06:25:07.341327+00,/,1
2023-08-08T06:30:07.339870+00,/,1
2023-08-08T06:35:07.266269+00,/,1
2023-08-08T06:40:07.293621+00,/,1
2023-08-08T06:45:07.279646+00,/,1
2023-08-08T06:50:07.368396+00,/,1
2023-08-08T06:55:07.310710+00,/,1
2023-08-08T07:00:07.324280+00,/,1
2023-08-08T07:05:07.291690+00,/,1
2023-08-08T07:10:07.370266+00,/,1
2023-08-08T07:13:38.175106+00,/getAppData,1
2023-08-08T07:13:48.420240+00,/getAppData,10179
2023-08-08T07:15:07.300928+00,/,1
2023-08-08T07:20:07.334184+00,/,1
2023-08-08T07:25:07.242922+00,/,1
2023-08-08T07:30:07.284317+00,/,1
2023-08-08T07:35:07.340280+00,/,1
2023-08-08T07:37:16.149053+00,/toggleScore,0
2023-08-08T07:37:16.841668+00,/toggleScore,586
2023-08-08T07:37:17.001655+00,/getAppData,0
2023-08-08T07:37:17.859721+00,/getAppData,752
2023-08-08T07:40:07.336304+00,/,1
2023-08-08T07:41:42.437774+00,/setMiwProgress,1
2023-08-08T07:41:43.025114+00,/setMiwProgress,502
2023-08-08T07:41:43.227965+00,/getAppData,1
2023-08-08T07:41:44.050425+00,/getAppData,741
2023-08-08T07:41:50.696583+00,/toggleScore,1
2023-08-08T07:41:51.256301+00,/toggleScore,385
2023-08-08T07:41:51.417804+00,/getAppData,0
2023-08-08T07:41:52.547309+00,/getAppData,1050
2023-08-08T07:45:07.319731+00,/,1
2023-08-08T07:50:07.360088+00,/,1
2023-08-08T07:55:07.295028+00,/,1
2023-08-08T08:00:07.275582+00,/,1
2023-08-08T08:05:07.358532+00,/,1
2023-08-08T08:10:07.393867+00,/,1
2023-08-08T08:15:07.306214+00,/,1
2023-08-08T08:20:07.318992+00,/,1
2023-08-08T08:25:07.319325+00,/,1
2023-08-08T08:30:07.324815+00,/,1
2023-08-08T08:35:07.280362+00,/,1
2023-08-08T08:40:07.338097+00,/,1
2023-08-08T08:45:07.345082+00,/,1
2023-08-08T08:50:07.279828+00,/,1
2023-08-08T08:55:07.369106+00,/,1
2023-08-08T09:00:07.311823+00,/,1
2023-08-08T09:05:07.329292+00,/,1
2023-08-08T09:10:07.366697+00,/,1
2023-08-08T09:15:07.348246+00,/,1
2023-08-08T09:20:07.386709+00,/,1
2023-08-08T09:25:07.239685+00,/,1
2023-08-08T09:30:07.335801+00,/,1
2023-08-08T09:35:07.368913+00,/,1
2023-08-08T09:40:07.295046+00,/,2
2023-08-08T09:45:07.341680+00,/,1
2023-08-08T09:50:07.347702+00,/,1
2023-08-08T09:55:07.320444+00,/,1
2023-08-08T10:00:07.291612+00,/,1
2023-08-08T10:05:07.290316+00,/,1
2023-08-08T10:10:07.322080+00,/,1
2023-08-08T10:15:07.292867+00,/,1
2023-08-08T10:20:07.269264+00,/,1
2023-08-08T10:25:07.352297+00,/,1
2023-08-08T10:30:07.268838+00,/,1
2023-08-08T10:35:07.339833+00,/,1
2023-08-08T10:40:07.349472+00,/,1
2023-08-08T10:45:07.281392+00,/,1
2023-08-08T10:50:07.296616+00,/,1
2023-08-08T10:55:07.267663+00,/,1
2023-08-08T11:00:07.271139+00,/,1
2023-08-08T11:05:07.324021+00,/,1
2023-08-08T11:10:07.320041+00,/,1
2023-08-08T11:15:07.318165+00,/,1
2023-08-08T11:20:07.333741+00,/,1
2023-08-08T11:25:07.270978+00,/,1
2023-08-08T11:30:07.348807+00,/,1
2023-08-08T11:35:07.224197+00,/,1
2023-08-08T11:44:05.601109+00,/,1
2023-08-08T11:49:05.306324+00,/,1
2023-08-08T11:54:05.283516+00,/,1
2023-08-08T11:59:05.301444+00,/,1
2023-08-08T12:04:05.330622+00,/,1
2023-08-08T12:09:05.278056+00,/,1
2023-08-08T12:10:17.055275+00,/getAppData,1
2023-08-08T12:10:26.574835+00,/getAppData,9434
2023-08-08T12:10:29.657049+00,/toggleScore,1
2023-08-08T12:10:30.536877+00,/toggleScore,727
2023-08-08T12:10:30.633870+00,/getAppData,1
2023-08-08T12:10:31.299036+00,/toggleScore,428
2023-08-08T12:10:32.049529+00,/getAppData,1333
2023-08-08T12:10:32.666275+00,/getAppData,1194
2023-08-08T12:14:05.407999+00,/,1
2023-08-08T12:19:05.321908+00,/,1
2023-08-08T12:24:05.374588+00,/,1
2023-08-08T12:29:05.373920+00,/,1
2023-08-08T12:34:05.344838+00,/,1
2023-08-08T12:39:05.328426+00,/,1
2023-08-08T12:44:05.364047+00,/,1
2023-08-08T12:49:05.303843+00,/,1
2023-08-08T12:54:05.259684+00,/,2
2023-08-08T12:59:05.316593+00,/,3
2023-08-08T13:04:05.302613+00,/,1
2023-08-08T13:09:05.335231+00,/,1
